调仓日,期末,代码,名称,买入价,卖出价,股数,止损日,区间收益
20210414,20210421,601988.SH,中国银行,3.32,3.31,41500,,-0.003
20210414,20210421,601006.SH,大秦铁路,6.92,6.86,19900,,-0.0087
20210414,20210421,601398.SH,工商银行,5.51,5.38,25000,,-0.0236
20210414,20210421,000708.SZ,中信特钢,25.37,25.92,5400,,0.0217
20210414,20210421,601898.SH,中煤能源,6.36,6.89,20900,,0.0833
20210421,20210428,600606.SH,绿地控股,5.64,5.55,24900,,-0.016
20210421,20210428,000708.SZ,中信特钢,25.92,25.47,5400,,-0.0174
20210421,20210428,600028.SH,中国石化,4.37,4.21,32100,,-0.0366
20210421,20210428,601328.SH,交通银行,4.91,4.88,28600,,-0.0061
20210421,20210428,600132.SH,重庆啤酒,124.0,131.0,1100,,0.0565
20210421,20210428,601668.SH,中国建筑,5.23,4.98,26800,,-0.0478
20210421,20210428,600183.SH,生益科技,24.76,23.14,5700,,-0.0654
20210421,20210428,601607.SH,上海医药,20.34,20.59,6900,,0.0123
20210421,20210428,601988.SH,中国银行,3.31,3.25,42400,,-0.0181
20210421,20210428,600104.SH,上汽集团,20.34,19.6,6900,,-0.0364
20210428,20210506,600779.SH,水井坊,105.8,102.0,1300,,-0.0359
20210428,20210506,600606.SH,绿地控股,5.55,5.67,24800,,0.0216
20210428,20210506,600048.SH,保利发展,14.17,13.93,9700,,-0.0169
20210428,20210506,600919.SH,江苏银行,6.46,7.15,21300,,0.1068
20210428,20210506,601088.SH,中国神华,19.12,19.35,7200,,0.012
20210428,20210506,600132.SH,重庆啤酒,131.0,157.05,1100,,0.1989
20210428,20210506,601898.SH,中煤能源,6.93,7.08,19900,,0.0216
20210428,20210506,600383.SH,金地集团,12.05,11.7,11400,,-0.029
20210428,20210506,601328.SH,交通银行,4.88,4.81,28200,,-0.0143
20210428,20210506,600188.SH,兖矿能源,13.57,12.95,9800,,-0.0457
20210506,20210512,601233.SH,桐昆股份,23.04,21.86,6100,,-0.0512
20210506,20210512,002601.SZ,龙佰集团,33.8,33.69,4200,,-0.0033
20210506,20210512,600606.SH,绿地控股,5.67,5.87,24800,,0.0353
20210506,20210512,000708.SZ,中信特钢,25.9,23.88,5400,,-0.078
20210506,20210512,601607.SH,上海医药,22.4,21.02,6300,,-0.0616
20210506,20210512,002415.SZ,海康威视,62.09,60.61,2300,,-0.0238
20210506,20210512,601006.SH,大秦铁路,6.86,7.04,20500,,0.0262
20210506,20210512,601169.SH,北京银行,4.77,4.89,29500,,0.0252
20210506,20210512,600660.SH,福耀玻璃,51.0,47.43,2800,,-0.07
20210506,20210512,601088.SH,中国神华,19.35,20.57,7100,,0.063
20210512,20210519,601169.SH,北京银行,4.89,4.91,28400,,0.0041
20210512,20210519,600919.SH,江苏银行,7.3,7.13,19000,,-0.0233
20210512,20210519,600606.SH,绿地控股,5.87,5.84,23600,,-0.0051
20210512,20210519,601006.SH,大秦铁路,7.04,7.04,19700,,0.0
20210512,20210519,601088.SH,中国神华,20.57,20.48,6700,,-0.0044
20210512,20210519,601328.SH,交通银行,4.93,4.95,28200,,0.0041
20210512,20210519,601216.SH,君正集团,5.9,5.82,23500,,-0.0136
20210512,20210519,002601.SZ,龙佰集团,33.69,34.61,4100,,0.054
20210512,20210519,600926.SH,杭州银行,16.89,16.4,8200,,-0.029
20210512,20210519,300146.SZ,汤臣倍健,32.9,34.89,4200,,0.0605
20210519,20210526,601857.SH,中国石油,4.85,4.71,28700,,-0.0289
20210519,20210526,601169.SH,北京银行,4.91,4.94,28400,,0.0061
20210519,20210526,601006.SH,大秦铁路,7.04,6.97,19800,,-0.0099
20210519,20210526,600028.SH,中国石化,4.49,4.41,31000,,-0.0178
20210519,20210526,600018.SH,上港集团,4.81,4.85,29000,,0.0083
20210519,20210526,300146.SZ,汤臣倍健,34.89,37.75,4000,,0.082
20210519,20210526,600606.SH,绿地控股,5.84,5.84,23900,,0.0
20210519,20210526,002601.SZ,龙佰集团,34.61,33.59,4000,,-0.0295
20210519,20210526,600919.SH,江苏银行,7.13,7.5,19500,,0.0519
20210519,20210526,600332.SH,白云山,31.73,31.5,4400,,-0.0072
20210526,20210602,600015.SH,华夏银行,6.48,6.39,21600,,-0.0139
20210526,20210602,601988.SH,中国银行,3.32,3.34,42200,,0.006
20210526,20210602,000895.SZ,双汇发展,36.59,35.67,3800,,-0.0251
20210526,20210602,601169.SH,北京银行,4.94,4.89,28300,,-0.0101
20210526,20210602,601009.SH,南京银行,10.22,10.44,13700,,0.0215
20210526,20210602,601328.SH,交通银行,4.93,4.86,28400,,-0.0142
20210526,20210602,601288.SH,农业银行,3.27,3.25,42800,,-0.0061
20210526,20210602,300146.SZ,汤臣倍健,37.75,36.7,3700,,-0.0278
20210526,20210602,600016.SH,民生银行,4.72,4.7,29700,,-0.0042
20210526,20210602,601006.SH,大秦铁路,6.97,6.83,20100,,-0.0201
20210602,20210609,601155.SH,新城控股,48.83,46.01,2800,,-0.0578
20210602,20210609,000895.SZ,双汇发展,35.67,34.36,3900,,-0.0367
20210602,20210609,600016.SH,民生银行,4.7,4.68,29500,,-0.0043
20210602,20210609,601988.SH,中国银行,3.34,3.13,41500,,-0.0039
20210602,20210609,300498.SZ,温氏股份,14.18,14.78,9800,,0.0423
20210602,20210609,000538.SZ,云南白药,125.0,113.84,1100,20210608,-0.0581
20210602,20210609,002414.SZ,高德红外,27.17,26.6,5100,,-0.021
20210602,20210609,001979.SZ,招商蛇口,11.58,11.33,12000,,-0.0216
20210602,20210609,601009.SH,南京银行,10.44,10.05,13300,,0.0003
20210602,20210609,600655.SH,豫园股份,14.31,12.8,9700,,-0.1055
20210609,20210616,601988.SH,中国银行,3.13,3.07,43100,,-0.0192
20210609,20210616,300498.SZ,温氏股份,14.78,13.76,9100,,-0.069
20210609,20210616,601288.SH,农业银行,3.34,3.28,40400,,-0.018
20210609,20210616,601009.SH,南京银行,10.05,10.07,13400,,0.002
20210609,20210616,601169.SH,北京银行,4.93,4.89,27400,,-0.0081
20210609,20210616,600919.SH,江苏银行,7.78,7.46,17300,,-0.0411
20210609,20210616,601633.SH,长城汽车,38.7,43.45,3500,,0.1227
20210609,20210616,000938.SZ,紫光股份,22.85,22.01,5900,,-0.0368
20210609,20210616,600606.SH,绿地控股,5.87,5.49,23000,,-0.0647
20210609,20210616,600000.SH,浦发银行,10.29,10.04,13000,,-0.0243
20210616,20210623,601088.SH,中国神华,20.41,19.54,6500,,-0.0426
20210616,20210623,601009.SH,南京银行,10.07,10.43,13200,,0.0357
20210616,20210623,600188.SH,兖矿能源,15.12,14.64,8800,,-0.0317
20210616,20210623,600663.SH,陆家嘴,13.61,13.6,9700,,-0.0007
20210616,20210623,601225.SH,陕西煤业,12.27,11.76,10800,,-0.0416
20210616,20210623,601988.SH,中国银行,3.07,3.07,43200,,0.0
20210616,20210623,000069.SZ,华侨城A,7.76,7.56,17100,,-0.0258
20210616,20210623,600741.SH,华域汽车,25.95,25.39,5100,,-0.0216
20210616,20210623,600104.SH,上汽集团,20.83,22.11,6400,,0.0614
20210616,20210623,600028.SH,中国石化,4.74,4.29,27900,20210621,-0.0675
20210623,20210630,601288.SH,农业银行,3.03,3.03,43200,,0.0
20210623,20210630,601857.SH,中国石油,5.38,5.25,24300,,-0.0079
20210623,20210630,600104.SH,上汽集团,22.11,21.77,5900,,-0.0154
20210623,20210630,600919.SH,江苏银行,7.19,7.14,18200,,-0.007
20210623,20210630,600663.SH,陆家嘴,13.6,13.13,9600,,-0.0346
20210623,20210630,600025.SH,华能水电,5.8,5.83,22600,,0.0052
20210623,20210630,600741.SH,华域汽车,25.39,25.99,5200,,0.0236
20210623,20210630,601169.SH,北京银行,4.89,4.89,26700,,0.0
20210623,20210630,600660.SH,福耀玻璃,58.39,56.7,2200,,-0.0289
20210623,20210630,600016.SH,民生银行,4.64,4.42,28200,,-0.0015
20210630,20210707,601857.SH,中国石油,5.25,5.11,24700,,-0.0267
20210630,20210707,600016.SH,民生银行,4.42,4.37,29400,,-0.0113
20210630,20210707,601238.SH,广汽集团,12.99,12.87,10000,,-0.0092
20210630,20210707,600104.SH,上汽集团,21.77,20.9,6000,,-0.04
20210630,20210707,601988.SH,中国银行,3.08,3.09,42200,,0.0032
20210630,20210707,600025.SH,华能水电,5.83,5.65,22300,,-0.0309
20210630,20210707,600900.SH,长江电力,20.51,20.29,6300,,-0.0107
20210630,20210707,600011.SH,华能国际,4.27,4.08,30400,,-0.0445
20210630,20210707,600845.SH,宝信软件,50.9,58.35,2600,,0.1464
20210630,20210707,600674.SH,川投能源,12.26,12.37,10300,,0.009
20210707,20210714,601328.SH,交通银行,4.91,4.47,26500,20210713,-0.0251
20210707,20210714,601166.SH,兴业银行,21.45,20.39,6100,,-0.0494
20210707,20210714,001979.SZ,招商蛇口,11.67,11.1,11200,,-0.0488
20210707,20210714,601988.SH,中国银行,3.09,3.06,42100,,-0.0097
20210707,20210714,002050.SZ,三花智控,22.88,23.35,5700,,0.0205
20210707,20210714,600332.SH,白云山,33.79,32.64,3900,,-0.034
20210707,20210714,601288.SH,农业银行,3.04,3.03,42800,,-0.0033
20210707,20210714,601238.SH,广汽集团,12.87,15.46,10100,,0.2012
20210707,20210714,002938.SZ,鹏鼎控股,34.15,35.98,3800,,0.0536
20210707,20210714,601636.SH,旗滨集团,19.64,21.25,6400,,0.082
20210714,20210721,600018.SH,上港集团,5.22,5.21,25400,,-0.0019
20210714,20210721,601669.SH,中国电建,3.94,4.08,33600,,0.0355
20210714,20210721,601166.SH,兴业银行,20.39,20.06,6500,,-0.0162
20210714,20210721,600845.SH,宝信软件,58.25,60.29,2300,,0.035
20210714,20210721,600309.SH,万华化学,127.9,121.88,1000,,-0.0471
20210714,20210721,601088.SH,中国神华,17.86,17.95,7400,,0.005
20210714,20210721,601988.SH,中国银行,3.06,3.04,43300,,-0.0065
20210714,20210721,001979.SZ,招商蛇口,11.1,11.05,11900,,-0.0045
20210714,20210721,600674.SH,川投能源,12.7,11.76,10400,,-0.0441
20210714,20210721,601155.SH,新城控股,39.15,37.05,3400,,-0.0536
20210721,20210728,601088.SH,中国神华,17.95,17.05,7300,,-0.0501
20210721,20210728,600018.SH,上港集团,5.21,4.95,25200,,-0.0499
20210721,20210728,601669.SH,中国电建,4.08,4.43,32100,,0.0858
20210721,20210728,600219.SH,南山铝业,4.63,4.95,28300,,0.0691
20210721,20210728,601225.SH,陕西煤业,11.24,10.73,11700,,-0.0454
20210721,20210728,001979.SZ,招商蛇口,11.05,9.81,11900,,-0.1122
20210721,20210728,600406.SH,国电南瑞,26.36,27.28,5000,,0.0349
20210721,20210728,601618.SH,中国中冶,3.5,3.53,37400,,0.0086
20210721,20210728,600845.SH,宝信软件,60.29,63.87,2200,,0.0594
20210721,20210728,601006.SH,大秦铁路,6.02,5.9,21200,,-0.0199
20210728,20210804,600188.SH,兖矿能源,16.8,16.72,7800,,-0.0048
20210728,20210804,000825.SZ,太钢不锈,9.62,8.65,13700,20210803,-0.1008
20210728,20210804,601225.SH,陕西煤业,10.73,10.66,12300,,-0.0065
20210728,20210804,601088.SH,中国神华,17.05,17.2,7700,,0.0088
20210728,20210804,600845.SH,宝信软件,63.87,71.41,2100,,0.1181
20210728,20210804,601618.SH,中国中冶,3.53,3.77,37200,,0.068
20210728,20210804,600958.SH,东方证券,11.4,12.7,11500,,0.114
20210728,20210804,600406.SH,国电南瑞,27.28,31.4,4800,,0.151
20210728,20210804,002938.SZ,鹏鼎控股,37.1,37.71,3500,,0.0164
20210728,20210804,600089.SH,特变电工,14.2,14.69,9200,,0.0345
20210804,20210811,000776.SZ,广发证券,16.88,17.8,8100,,0.0545
20210804,20210811,601390.SH,中国中铁,5.4,5.33,25300,,-0.013
20210804,20210811,601800.SH,中国交建,6.85,6.74,19900,,-0.0161
20210804,20210811,600845.SH,宝信软件,71.41,68.71,1900,,-0.0378
20210804,20210811,601088.SH,中国神华,17.2,17.75,7900,,0.032
20210804,20210811,600989.SH,宝丰能源,16.0,17.05,8500,,0.0656
20210804,20210811,601618.SH,中国中冶,3.77,3.66,36200,,-0.0292
20210804,20210811,601658.SH,邮储银行,4.86,5.07,28100,,0.0432
20210804,20210811,600958.SH,东方证券,12.7,14.0,10800,,0.1024
20210804,20210811,600188.SH,兖矿能源,16.72,16.61,8200,,-0.0066
20210811,20210818,601088.SH,中国神华,17.75,17.78,7800,,0.0017
20210811,20210818,000776.SZ,广发证券,17.8,17.96,7800,,0.009
20210811,20210818,000895.SZ,双汇发展,28.2,27.51,4900,,-0.0245
20210811,20210818,601669.SH,中国电建,5.31,6.0,26200,,0.1299
20210811,20210818,600183.SH,生益科技,28.41,25.48,4900,,-0.1031
20210811,20210818,601658.SH,邮储银行,5.07,5.19,27500,,0.0237
20210811,20210818,601985.SH,中国核电,5.14,5.0,27100,,-0.0272
20210811,20210818,601800.SH,中国交建,6.74,6.91,20700,,0.0252
20210811,20210818,601186.SH,中国铁建,7.31,7.22,19000,,-0.0123
20210811,20210818,600585.SH,海螺水泥,41.55,41.87,3300,,0.0077
20210818,20210825,601088.SH,中国神华,17.78,17.8,7800,,0.0011
20210818,20210825,601155.SH,新城控股,36.29,34.65,3800,,-0.0452
20210818,20210825,600585.SH,海螺水泥,41.87,41.2,3300,,-0.016
20210818,20210825,000895.SZ,双汇发展,27.51,24.98,5100,20210819,-0.092
20210818,20210825,000069.SZ,华侨城A,7.2,7.08,19400,,-0.0167
20210818,20210825,601877.SH,正泰电器,50.58,52.46,2800,,0.0372
20210818,20210825,601985.SH,中国核电,5.0,5.23,27900,,0.046
20210818,20210825,001979.SZ,招商蛇口,10.17,10.41,13700,,0.0236
20210818,20210825,600900.SH,长江电力,19.5,19.92,7200,,0.0215
20210818,20210825,000166.SZ,申万宏源,4.42,4.72,31500,,0.0679
20210825,20210901,600048.SH,保利发展,11.87,10.85,11800,20210830,-0.0859
20210825,20210901,601088.SH,中国神华,17.8,20.15,7900,,0.132
20210825,20210901,600019.SH,宝钢股份,8.42,10.2,16600,,0.2114
20210825,20210901,001979.SZ,招商蛇口,10.41,9.87,13400,,-0.0519
20210825,20210901,600886.SH,国投电力,9.39,9.05,14900,,-0.0362
20210825,20210901,601328.SH,交通银行,4.37,4.42,32000,,0.0114
20210825,20210901,600061.SH,国投资本,8.79,9.1,15900,,0.0353
20210825,20210901,601939.SH,建设银行,5.94,5.84,23500,,-0.0168
20210825,20210901,600900.SH,长江电力,19.92,19.4,7000,,-0.0261
20210825,20210901,601169.SH,北京银行,4.34,4.34,32100,,0.0
20210901,20210908,601006.SH,大秦铁路,6.08,6.31,23400,,0.0378
20210901,20210908,600011.SH,华能国际,5.75,7.08,24700,,0.2313
20210901,20210908,601328.SH,交通银行,4.42,4.53,32200,,0.0249
20210901,20210908,601636.SH,旗滨集团,27.0,25.9,5300,,-0.0407
20210901,20210908,600028.SH,中国石化,4.27,4.46,33300,,0.0445
20210901,20210908,601857.SH,中国石油,4.96,5.1,28700,,0.0282
20210901,20210908,601169.SH,北京银行,4.34,4.52,32800,,0.0415
20210901,20210908,601390.SH,中国中铁,5.74,6.38,24800,,0.1115
20210901,20210908,601288.SH,农业银行,2.95,3.03,48200,,0.0271
20210901,20210908,600018.SH,上港集团,5.61,5.99,25000,,0.0677
20210908,20210915,601088.SH,中国神华,21.03,23.28,7100,,0.107
20210908,20210915,601006.SH,大秦铁路,6.31,6.28,23800,,-0.0048
20210908,20210915,600188.SH,兖矿能源,26.95,32.5,5600,,0.2059
20210908,20210915,601328.SH,交通银行,4.53,4.53,33200,,0.0
20210908,20210915,600019.SH,宝钢股份,10.69,10.97,14100,,0.0262
20210908,20210915,600025.SH,华能水电,6.37,6.69,23600,,0.0502
20210908,20210915,601857.SH,中国石油,5.1,5.62,29500,,0.102
20210908,20210915,600028.SH,中国石化,4.46,4.62,33700,,0.0359
20210908,20210915,003816.SZ,中国广核,2.82,2.96,53300,,0.0496
20210908,20210915,601169.SH,北京银行,4.52,4.44,32900,,-0.0177
20210915,20210922,601088.SH,中国神华,23.28,21.45,6800,,-0.0786
20210915,20210922,600028.SH,中国石化,4.62,4.41,34300,,-0.0108
20210915,20210922,601006.SH,大秦铁路,6.28,6.19,25200,,-0.0143
20210915,20210922,601225.SH,陕西煤业,15.74,14.9,10100,,-0.0534
20210915,20210922,601328.SH,交通银行,4.53,4.45,35000,,-0.0177
20210915,20210922,600688.SH,上海石化,4.68,4.56,33900,,-0.0256
20210915,20210922,601169.SH,北京银行,4.44,4.38,35700,,-0.0135
20210915,20210922,601669.SH,中国电建,8.51,8.02,18600,,-0.0576
20210915,20210922,600048.SH,保利发展,12.89,12.6,12300,,-0.0225
20210915,20210922,601818.SH,光大银行,3.46,3.34,45500,,-0.0347
20210922,20210929,600028.SH,中国石化,4.41,4.63,34700,,0.0499
20210922,20210929,000895.SZ,双汇发展,25.61,27.0,6000,,0.0543
20210922,20210929,600801.SH,华新建材,24.15,21.26,6300,20210927,-0.1197
20210922,20210929,600048.SH,保利发展,12.6,14.0,12200,,0.1111
20210922,20210929,601088.SH,中国神华,21.45,23.0,7100,,0.0723
20210922,20210929,600585.SH,海螺水泥,46.66,41.75,3300,20210927,-0.1052
20210922,20210929,601328.SH,交通银行,4.45,4.47,34400,,0.0045
20210922,20210929,601006.SH,大秦铁路,6.19,6.26,24700,,0.0113
20210922,20210929,601169.SH,北京银行,4.38,4.38,35000,,0.0
20210922,20210929,601988.SH,中国银行,3.05,3.06,50100,,0.0033
20210929,20211008,600028.SH,中国石化,4.63,4.62,33300,,-0.0022
20210929,20211008,000895.SZ,双汇发展,27.0,27.19,5700,,0.007
20210929,20211008,601088.SH,中国神华,23.0,23.11,6700,,0.0048
20210929,20211008,600048.SH,保利发展,14.0,14.2,11000,,0.0143
20210929,20211008,600023.SH,浙能电力,4.15,4.14,37200,,-0.0024
20210929,20211008,601006.SH,大秦铁路,6.26,6.29,24600,,0.0048
20210929,20211008,600900.SH,长江电力,21.63,22.5,7100,,0.0402
20210929,20211008,000538.SZ,云南白药,98.5,97.79,1600,,-0.0072
20210929,20211008,600674.SH,川投能源,14.2,14.49,10900,,0.0204
20210929,20211008,600025.SH,华能水电,7.63,8.75,19900,,0.1468
20211008,20211013,000895.SZ,双汇发展,27.19,27.45,5800,,0.0096
20211008,20211013,001979.SZ,招商蛇口,13.21,12.8,11900,,-0.031
20211008,20211013,600048.SH,保利发展,14.2,14.14,11100,,-0.0042
20211008,20211013,600028.SH,中国石化,4.62,4.47,34100,,-0.0325
20211008,20211013,601088.SH,中国神华,23.11,22.28,6800,,-0.0359
20211008,20211013,601857.SH,中国石油,6.36,5.9,24800,,-0.0723
20211008,20211013,601006.SH,大秦铁路,6.29,6.33,25100,,0.0064
20211008,20211013,000002.SZ,万科A,21.48,22.25,7300,,0.0358
20211008,20211013,600900.SH,长江电力,22.5,21.25,7000,,-0.0556
20211008,20211013,000538.SZ,云南白药,97.79,94.89,1600,,-0.0297
20211013,20211020,000895.SZ,双汇发展,27.45,28.61,5600,,0.0423
20211013,20211020,001979.SZ,招商蛇口,12.8,11.81,12000,,-0.0773
20211013,20211020,300498.SZ,温氏股份,15.28,16.49,10100,,0.0792
20211013,20211020,600028.SH,中国石化,4.47,4.46,34500,,-0.0022
20211013,20211020,000651.SZ,格力电器,39.22,39.1,3900,,-0.0031
20211013,20211020,600048.SH,保利发展,14.14,12.89,10900,20211019,-0.0884
20211013,20211020,000069.SZ,华侨城A,7.6,7.07,20300,,-0.0697
20211013,20211020,000002.SZ,万科A,22.25,20.3,6900,20211018,-0.0876
20211013,20211020,601088.SH,中国神华,22.28,21.5,6900,,-0.035
20211013,20211020,601006.SH,大秦铁路,6.33,6.38,24400,,0.0079
20211020,20211027,000895.SZ,双汇发展,28.61,26.56,5300,,-0.0717
20211020,20211027,000651.SZ,格力电器,39.1,38.0,3800,,-0.0281
20211020,20211027,601328.SH,交通银行,4.54,4.55,33100,,0.0022
20211020,20211027,300498.SZ,温氏股份,16.49,15.32,9100,,-0.071
20211020,20211027,601229.SH,上海银行,7.45,7.5,20200,,0.0067
20211020,20211027,601009.SH,南京银行,10.08,10.07,14900,,-0.001
20211020,20211027,601818.SH,光大银行,3.45,3.46,43600,,0.0029
20211020,20211027,601398.SH,工商银行,4.73,4.7,31800,,-0.0063
20211020,20211027,600919.SH,江苏银行,6.13,6.41,24600,,0.0457
20211020,20211027,601169.SH,北京银行,4.44,4.46,33900,,0.0045
20211027,20211103,600919.SH,江苏银行,6.41,6.47,23200,,0.0094
20211027,20211103,600741.SH,华域汽车,27.53,25.84,5400,,-0.0614
20211027,20211103,601006.SH,大秦铁路,6.4,6.25,23200,,-0.0234
20211027,20211103,600660.SH,福耀玻璃,51.54,50.02,2900,,-0.0295
20211027,20211103,601009.SH,南京银行,10.07,9.63,14800,,-0.0437
20211027,20211103,601328.SH,交通银行,4.55,4.57,32700,,0.0044
20211027,20211103,601169.SH,北京银行,4.46,4.4,33300,,-0.0135
20211027,20211103,000651.SZ,格力电器,38.0,36.36,3900,,-0.0432
20211027,20211103,601229.SH,上海银行,7.5,7.27,19800,,-0.0307
20211027,20211103,600104.SH,上汽集团,20.65,20.23,7100,,-0.0203
20211103,20211110,601658.SH,邮储银行,5.55,5.32,26100,,-0.0414
20211103,20211110,600919.SH,江苏银行,6.47,6.16,22400,,-0.0479
20211103,20211110,600023.SH,浙能电力,3.73,3.69,38800,,-0.0107
20211103,20211110,601006.SH,大秦铁路,6.25,6.19,23200,,-0.0096
20211103,20211110,601328.SH,交通银行,4.57,4.63,31700,,0.0131
20211103,20211110,002080.SZ,中材科技,36.34,33.93,4000,,-0.0663
20211103,20211110,600875.SH,东方电气,17.7,18.61,8200,,0.0514
20211103,20211110,000651.SZ,格力电器,36.36,35.5,4000,,-0.0237
20211103,20211110,601985.SH,中国核电,7.0,6.54,20700,,-0.0657
20211103,20211110,601669.SH,中国电建,7.72,7.08,18400,20211109,-0.0829
20211110,20211117,000895.SZ,双汇发展,30.76,30.85,4600,,0.0029
20211110,20211117,601328.SH,交通银行,4.63,4.64,30400,,0.0022
20211110,20211117,002938.SZ,鹏鼎控股,40.05,39.63,3500,,-0.0105
20211110,20211117,002001.SZ,新和成,29.1,29.1,4800,,0.0
20211110,20211117,600887.SH,伊利股份,41.0,42.28,3400,,0.0312
20211110,20211117,600919.SH,江苏银行,6.16,6.25,22800,,0.0146
20211110,20211117,000651.SZ,格力电器,35.5,36.78,4000,,0.0361
20211110,20211117,600039.SH,四川路桥,11.19,10.44,12600,,-0.067
20211110,20211117,601169.SH,北京银行,4.4,4.43,32000,,0.0068
20211110,20211117,601088.SH,中国神华,19.42,18.97,7200,,-0.0232
20211117,20211124,000895.SZ,双汇发展,30.85,30.4,4600,,-0.0146
20211117,20211124,601328.SH,交通银行,4.64,4.63,30300,,-0.0022
20211117,20211124,300433.SZ,蓝思科技,23.18,22.73,6100,,-0.0194
20211117,20211124,000651.SZ,格力电器,36.78,35.9,3800,,-0.0239
20211117,20211124,002027.SZ,分众传媒,7.63,7.18,18400,,-0.059
